0,0
0.0,0.0
0.0,0.0
0.0,0.0
3.10546,0.0
7.36644,0.0
11.77186,0.0
11.77186,0.0
16.35783,0.0
21.08824,0.0
25.9992,0.0
31.0544442376,0.0396844824209
32.3362603702,0.0547785649896
35.3998185471,0.663841165997
39.5186257021,1.75534388233
43.182329283,4.20177014288
46.6938578012,7.1513952558
49.8531030654,10.6478876419
50.6094776697,11.5686913751
52.0748805684,14.306660724
53.8458173154,18.1821908295
55.6767858165,22.1890948369
57.5827940102,26.3602162217
58.0630480433,27.4112074367
58.0630480433,27.4112074367
59.0301595442,30.3812312245
60.2005599072,34.4595366993
61.437443612,38.7065650459
62.6974916624,43.0972513656
63.0162389953,44.207938814
63.2743812827,47.3026511385
63.29135746,48.331646113
62.9047899979,51.4129522336
61.8050858353,55.5108862632
60.2131062202,59.6379593157
58.0714232575,63.6931183666
55.2354386561,67.4791413603
51.6595852767,70.8188706829
47.4227733511,73.6098150292
42.5970276484,75.594407341
37.2270207808,76.302572923
31.7214875237,75.6601729871
26.2042371535,74.1377878349
21.03500779,71.3609146286
16.5400286261,67.2869310859
13.2534038514,61.9955959858
13.2534038514,61.9955959858
10.3032916005,56.3460600341
9.57893120435,54.9319473929
8.20973306243,52.1245210977
7.76224402721,51.1977674024
7.14942727887,48.1533729726
7.10579995053,43.8926163242
7.5631911208,39.492852195
8.72276715873,35.0745684943
10.8592449053,30.8541133522
13.949364134,27.0372178501
18.1260095654,24.1570132433
22.7107968173,21.6657978599
23.8762210532,21.0502088001
26.8034125912,19.9603025402
30.9299546853,18.97335629
35.2911261717,18.2335493275
39.8712993237,18.0030395909
44.6016578585,18.0251054205
49.5078832256,18.2406994092
54.5503174486,18.8008804018
59.7240040719,19.4786672079
65.0794221213,20.1588921223
70.5960400451,20.8595920342
70.5960400451,20.8595920342
76.2131383725,21.9577334548
81.7329861925,23.9485215048
86.7737443735,27.2913050667
91.6947022618,31.0807246406
96.7587112516,34.9803017603
101.937161123,38.9680049166
107.258662095,43.0658656186
112.694603948,47.2518523572
118.244986683,51.5259651325
123.967030739,55.9322669626
125.378945298,57.0283768591
125.378945298,57.0283768591
125.378945298,57.0283768591
125.378945298,57.0283768591
125.378945298,57.0283768591
125.378945298,57.0283768591
125.378945298,57.0283768591
125.378945298,57.0283768591
